Names,Description,Prices,Ratings
"Infinix Note 11s (Mithril Grey, 64 GB)",6 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.65 cm (6.95 inch) Full HD+ Display50 MP + 2 MP Depth Lens + 2 MP Macro Lens | 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio G96 Processor1 Year on Handset and 6 Months on Accessories,13999,4.3
"Infinix Note 11s (Symphony Cyan, 64 GB)",6 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.65 cm (6.95 inch) Full HD+ Display50 MP + 2 MP Depth Lens + 2 MP Macro Lens | 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediatek Helio G96 Processor1 Year on Handset and 6 Months on Accessories,13999,4.3
"Infinix Zero 5G (Skylight Orange, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB17.22 cm (6.78 inch) Full HD+ Display48 MP + 13 MP Portrait Lens + 2 MP Bokeh Lens | 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediatek Dimensity 900 Processor1 Year on Handset and 6 Months on Accessories,13999,4.2
"Infinix Note 40X 5G (Lime Green, 256 GB)",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.22 cm (6.78 inch) Full HD+ Display108MP + 2MP + AI Lens | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryDimensity 6300 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,13999,4.3
"realme C55 (Rainforest, 64 GB)",6 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display64MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,13999,4.3
"realme C55 (Rainforest, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display64MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,13999,4.4
"OPPO A3x 5G (Starlight White, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5100 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,12499,4.2
"Infinix Note 11 (Glacier Green, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.02 cm (6.7 inch) Full HD+ AMOLED Display50 MP + 2 MP + AI Lens | 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediatek Helio G88 Processor1 Year on Handset and 6 Months on Accessories,12499,4.3
"SAMSUNG Galaxy A06 5G (Black, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) HD+ Display50MP + 50MP | 2MP + 2MP Dual Front Camera5000 mAh Batterymediatek Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,12499,3.7
"REDMI Note 12 (Ice Blue, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Super AMOLED Display50MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatterySnapdragon 685 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,12499,4.2
"SAMSUNG Galaxy A06 (Light Blue, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryMediatek Helio G85 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,12495,4.3
"vivo Y28e 5G (Breeze Green, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) Full HD+ Display13MP + 0.08MP | 5MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,12488,4.2
"REDMI 13 5G (Black Diamond, 128 GB)",6 GB RAM | 128 GB ROM17.25 cm (6.79 inch) Full HD+ Display108MP Rear Camera5030 mAh BatteryQualcomm SM4450 Snapdragon 4 Gen 2 AE (4 nm) Processor1 year manufacture warranty,12296,4.3
"REDMI 13 5G (Orchid Pink, 128 GB)",6 GB RAM | 128 GB ROM17.25 cm (6.79 inch) Full HD+ Display108MP Rear Camera5030 mAh BatteryQualcomm SM4450 Snapdragon 4 Gen 2 AE (4 nm) Processor1 year manufacture warranty,12219,4.3
"SAMSUNG Galaxy M15 5G (Blue Topaz, 128 GB)",4 GB RAM | 128 GB ROM16.51 cm (6.5 inch) Display50MP Rear Camera6000 mAh BatteryMediaTek ProcessorDomestic Warranty Of 1 Year For Handset And 6 Month For Accessories.,12198,4.2
"REDMI 13 5G (Hawaiian Blue, 128 GB)",6 GB RAM | 128 GB ROM17.25 cm (6.79 inch) Full HD+ Display108MP Rear Camera5030 mAh BatteryQualcomm SM4450 Snapdragon 4 Gen 2 AE (4 nm) Processor1 year manufacture warranty,12028,4.3
"Motorola g45 5G (Pink Lavender, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatterySnapdragon 6s Gen 3 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,11999,4.3
"Motorola g45 5G (Viva Magenta, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatterySnapdragon 6s Gen 3 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,11999,4.3
"Tecno Power 2 (Misty Grey, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB17.78 cm (7 inch) HD+ Display16 MP + 5 MP + 2 MP + AI Lens | 16MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio P22 Octa Core Processor18 W Fast Charging1 Year for Handset + 1 Month Extended Warranty,11999,4.3
"Motorola g45 5G (Brilliant Blue, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatterySnapdragon 6s Gen 3 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,11999,4.3
"POCO M6 Pro 5G (Forest Green, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatterySnapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,11999,4.3
"POCO M6 Pro 5G (Power Black, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatterySnapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,11999,4.3
"REDMI 12 5G (Moonstone Silver, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatterySnapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,11999,4.3
"SAMSUNG A04 (Green, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 2MP | 5MP Front Camera5000 mAh Lithium Ion BatteryMediatek Helio P35 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,11999,4.0
"Motorola G34 5G (Ocean Green, 128 GB)",8 GB RAM | 128 GB ROM16.51 cm (6.5 inch) HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatterySnapdragon 695 5G ProcessorVegan Leather Design1 Year on Handset and 6 Months on Accessories,11999,4.2
"Tecno Pova 6 Neo 5G (Midnight Shadow, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display108MP Rear Camera | 8MP Front Camera5000 mAh BatteryDimensity 6300 5G Processor1 Year Manufacturer Warranty for Phone,11999,4.2
"Motorola g45 5G (Brilliant Green, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatterySnapdragon 6s Gen 3 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,11999,4.3
LAVA Blaze Pro 5G with Dual Sim 5G,8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera5000 mAh Battery1 Year Handset Warranty and 6 Months Warranty on Accessories,11999,
"REDMI 9 Prime (Mint Green, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display13MP + 8MP + 5MP + 2MP | 8MP Front Camera5020 mAh BatteryMediaTek Helio G80 Processor1 Year Manufacturer Warranty,11999,4.4
"vivo T2x 5G (Aurora Gold, 128 GB)",4 GB RAM | 128 GB ROM16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryMediatek Dimensity 6020 Processor1 Year of Device & 6 Months for Inbox Accessories,11999,4.4
"realme 9i (Prism Blue, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium ion BatteryQualcomm Snapdragon 680 (SM6225) Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,13499,4.5
"SAMSUNG F15 5G (Jazzy Green, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera6000 mAh Lithium ion BatteryMediaTek Dimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,13499,4.2
"SAMSUNG F22 (Denim Black, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.26 cm (6.4 inch) HD+ Display48MP + 8MP + 2MP + 2MP | 13MP Front Camera6000 mAh Lithium-ion BatteryMediaTek Helio G80 Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase,13499,4.3
"SAMSUNG Galaxy F22 (Denim Blue, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.26 cm (6.4 inch) HD+ Display48MP + 8MP + 2MP + 2MP | 13MP Front Camera6000 mAh Lithium-ion BatteryMediaTek Helio G80 Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase,13499,4.3
"vivo Y22 (Metaverse Green, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.64 cm (6.55 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh Lithium BatteryMediatek Helio G70 Processor1 Year of Device & 6 Months for In-Box Accessories,13499,4.3
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera6000 mAh Lithium ion BatteryMediaTek Dimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,13499,4.2
"POCO M7 Pro 5G (Lavender Frost, 128 GB)",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display50MP + 2MP | 20MP Front Camera5110 mAh BatteryDimensity 7025 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,13499,4.3
"realme Narzo 50A Prime (Flash Black, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.76 cm (6.6 inch) Full HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,13499,4.1
"POCO M7 Pro 5G (Olive Twilight, 128 GB)",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display50MP + 2MP | 20MP Front Camera5110 mAh BatteryDimensity 7025 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,13499,4.3
"POCO M7 Pro 5G (Lunar Dust, 128 GB)",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display50MP + 2MP | 20MP Front Camera5110 mAh BatteryDimensity 7025 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,13499,4.3
"vivo T1 44W (Ice Dawn, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ AMOLED Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 680 Processor1 Year Handset and 6 Months Accessories,13491,4.5
"SAMSUNG Galaxy F14 5G (GOAT Green, 128 GB)","6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP | 13MP Front Camera6000 mAh BatteryExynos 1330, Octa Core Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories",13490,4.2
"Mi 11 Lite (Jazz Blue, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.64 cm (6.55 inch) Full HD+ Display64MP + 8MP + 5MP | 16MP Front Camera4250 mAh Li-Polymer BatteryQualcomm Snapdragon 732G Processor1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,13490,4.2
"SAMSUNG Galaxy F14 5G (B.A.E. Purple, 128 GB)","6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP | 13MP Front Camera6000 mAh BatteryExynos 1330, Octa Core Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories",13490,4.2
"SAMSUNG Galaxy M14 5G (Berry Blue, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) Full HD Display50MP + 50MP | 13MP + 13MP Dual Front Camera6000 mAh BatterySamsung Exynos 1330 Processor1 year for handset and 6 month for accessories,13299,4.2
"SAMSUNG Galaxy M15 5G (Stone Grey, 128 GB)",4 GB RAM | 128 GB ROM16.51 cm (6.5 inch) Full HD+ Super AMOLED Display50MP Rear Camera6000 mAh Battery1 Year Manufacturer Warranty for Device.,13299,4.2
"SAMSUNG galaxy M15 5G (Celestrial Blue, 128 GB)",6 GB RAM | 128 GB ROM16.51 cm (6.5 inch) Display50MP Rear Camera6000 mAh BatteryMediaTek ProcessorDomestic Warranty Of 1 Year For Handset And 6 Month For Accessories.,13295,4.3
"Infinix HOT 20 5G (Blaster Green, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + AI Lens | 8MP Front Camera5000 mAh Li-ion Polymer BatteryDimensity 810 Processor1 Year on Handset and 6 Months on Accessories,13208,4.1
"Infinix HOT 20 5G (Racing Black, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + AI Lens | 8MP Front Camera5000 mAh Li-ion Polymer BatteryDimensity 810 Processor1 Year on Handset and 6 Months on Accessories,13208,4.1
"IQOO z9x (Storm Grey, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera6000 mAh BatteryQualcomm SM6450 Snapdragon 6 Gen 1 Processor1 Year on Handset and 6 Months on Accessories,13080,4.4
"Lenovo K8 Note (Venom Black, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP + 5MP | 13MP Front Camera4000 mAh BatteryMTK X23 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,12999,4.1
"SAMSUNG A06 5G (Light Grey, 128 GB)",6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh Li-ion BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,12999,
"Nokia C21 Plus (Dark Cyan, 64 GB)",4 GB RAM | 64 GB ROM16.69 cm (6.57 inch) HD+ Display13MP + 2MP | 5MP Front Camera5050 mAh Lithium Polymer BatteryOcta Core Processor1YR BRAND WARRANTY ON HANDSET & 6 MONTHS WARRANTY ON ACCESSORIES,12999,3.6
"SAMSUNG Galaxy F16 5G (Glam Green, 128 GB)",6 GB RAM | 128 GB ROM16.91 cm (6.657 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,12999,4.2
"POCO M6 Plus 5G (Graphite Black, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,11499,4.2
"Infinix Note 50x 5G+ (Titanium Grey, 128 GB)",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) HD+ Display50MP + AI Lens | 8MP Front Camera5500 mAh BatteryDimensity 7300 Ultimate Processor1 Year Warranty on the Handset and 6 Months Warranty on the In-box Accessories,11499,4.4
"Infinix Note 50x 5G+ (Sea Breeze Green, 128 GB)",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) HD+ Display50MP + AI Lens | 8MP Front Camera5500 mAh BatteryDimensity 7300 Ultimate Processor1 Year Warranty on the Handset and 6 Months Warranty on the In-box Accessories,11499,4.4
"Infinix Note 50x 5G+ (Enchanted Purple, 128 GB)",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) HD+ Display50MP + AI Lens | 8MP Front Camera5500 mAh BatteryDimensity 7300 Ultimate Processor1 Year Warranty on the Handset and 6 Months Warranty on the In-box Accessories,11499,4.4
"GIONEE A1 Lite (Black, 32 GB)",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB13.46 cm (5.3 inch) HD Display13MP Rear Camera | 20MP Front Camera4000 mAh BatteryMT6753V/WA ProcessorFingerprintBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,11499,3.9
"REDMI 14C 5G (Stardust Purple, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.48 cm (6.88 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5160 mAh Battery4 Gen 2 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,11499,4.3
"REDMI 14C 5G (Starlight Blue, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.48 cm (6.88 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5160 mAh Battery4 Gen 2 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,11499,4.3
"SAMSUNG Galaxy F16 5G (Bling Black, 128 GB)",4 GB RAM | 128 GB ROM16.91 cm (6.657 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,11499,4.2
"SAMSUNG Galaxy A06 (Gold, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryMediatek Helio G85 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,11499,4.3
"SAMSUNG Galaxy F22 (Denim Blue, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.26 cm (6.4 inch) HD+ Display48MP + 8MP + 2MP + 2MP | 13MP Front Camera6000 mAh Lithium-ion BatteryMediaTek Helio G80 Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase,11499,4.3
"SAMSUNG Galaxy F22 (Denim Black, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.26 cm (6.4 inch) HD+ Display48MP + 8MP + 2MP + 2MP | 13MP Front Camera6000 mAh Lithium-ion BatteryMediaTek Helio G80 Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase,11499,4.3
"SAMSUNG Galaxy F16 5G (Glam Green, 128 GB)",4 GB RAM | 128 GB ROM16.91 cm (6.657 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,11499,4.2
LAVA Blaze 3 5g,6 MB RAM | 128 MB ROM16.66 cm (6.56 inch) Display50MP Rear Camera5000 mAh Battery1 Year Handset and 6 Months Accessories,11499,4.2
"POCO M6 Plus 5G (Misty Lavender, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,11499,4.2
"OPPO A3x 5G (Starry Purple, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5100 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,11499,4.2
"POCO M6 Plus 5G (Ice Silver, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,11499,4.2
"LAVA Blaze 2 5G with Dual Sim|50MP Rear Camera|5000 mAh Battery|Expandable Upto 1 TB (Glass Lavender, ...",6 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Full HD+ Display50MP Rear Camera5000 mAh Battery1 Year Handset Warranty and 6 Months Warranty on Accessories,11490,4.2
"REDMI 14C 5G (Stargaze Black, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.48 cm (6.88 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5160 mAh Battery4 Gen 2 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,11490,4.2
"REDMI 14C 5G (Starlight Blue, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.48 cm (6.88 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5160 mAh Battery4 Gen 2 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,11490,4.2
"realme C65 5G (Feather Green, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,11472,4.4
"OPPO A57 4g (Green, 64 GB)",4 GB RAM | 64 GB ROM16.66 cm (6.56 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh BatteryMediaTek Helio G35 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,11399,4.5
"IQOO Z9x (Storm Grey, 128 GB)","4 GB RAM | 128 GB ROM17.07 cm (6.72 inch) Display50MP Rear Camera6000 mAh BatteryOcta core (2.2 GHz, Quad core, Cortex A78 + 1.8 GHz, Quad core, Cortex A55) Processor1 Year Manufacturer Warranty",11349,4.2
